,id,last_scraped,source,name,host_id,host_name,hosts_time_as_user_years,hosts_time_as_user_months,hosts_time_as_host_years,hosts_time_as_host_months,host_location,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,price_quote_checkin_date,price_quote_checkout_date,price_quote_total_price,price_quote_price_per_night,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_ly,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,calculated_host_listings_count,calculated_host_listings_count_entire_homes
61,8295439,2026-06-24,city scrape,Sandy Hill-3 Bedroom Immaculate Apt,34602819,Christine,11,0,11,0,"Ottawa, Canada",t,13,t,Rideau-Vanier,45.42681,-75.67797,Entire rental unit,Entire home/apt,3,1.0,3.0,3.0,139.5,2026-12-24,2027-01-23,4184.89,139.5,30.0,1125.0,t,0,20,24,206,2026-06-24,17,1,1,2015-10-14,2026-06-06,4.71,4.59,4.71,4.71,4.88,4.41,0.13,13,3
62,8541704,2026-06-24,city scrape,*Barrhaven Blue Room - comfy private room for 2,44968309,Karin,10,9,10,9,"Ottawa, Canada",t,1,t,Gloucester-South Nepean,45.2768,-75.70773,Private room in home,Private room,2,1.0,2.0,1.0,103.0,2026-06-24,2026-06-25,103.0,103.0,1.0,7.0,t,7,37,67,67,2026-06-24,376,34,30,2016-01-07,2026-06-20,4.87,4.91,4.94,4.93,4.76,4.89,2.95,1,0
63,8629757,2026-06-24,city scrape,North Kanata Secluded Guest Unit in Nature,45308226,Chuck & Iris,10,8,10,8,"Ottawa, Canada",t,1,t,West Carleton-March,45.39805,-75.95644,Entire guest suite,Entire home/apt,4,2.0,2.0,3.0,178.02,2026-06-29,2026-06-30,178.02,178.02,1.0,31.0,t,13,28,45,225,2026-06-24,529,76,68,2016-04-29,2026-06-19,4.86,4.88,4.92,4.92,4.85,4.85,4.28,1,1
64,8669055,2026-06-24,city scrape,Great for weddings or events at Strathmere nearby!,45540401,Jeremy,10,8,10,8,"Ottawa, Canada",f,1,t,Rideau-Goulbourn,45.14065,-75.71745,Private room in bungalow,Private room,4,1.5,2.0,1.0,67.95,2026-06-24,2026-07-24,2038.46,67.95,30.0,1125.0,t,30,60,90,365,2026-06-24,15,0,0,2016-08-13,2019-12-13,4.87,5.0,5.0,4.93,4.93,4.8,0.12,1,0
65,8701554,2026-06-24,city scrape,Beautiful Executive Townhome Kanata,434822,Moe,15,3,10,8,"Ottawa, Canada",f,1,t,Kanata South,45.27897,-75.84697,Entire home,Entire home/apt,4,2.5,3.0,2.0,361.14,2026-06-25,2026-07-25,10834.34,361.14,30.0,1125.0,t,29,59,89,364,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,1,1
66,8782109,2026-06-24,city scrape,"Private, peaceful apartment near the airport",3200011,Nadereh,13,10,9,9,"Ottawa, Canada",t,1,t,Knoxdale-Merivale,45.35055,-75.72065,Entire guest suite,Entire home/apt,2,1.0,1.0,1.0,144.29,2027-01-01,2027-01-08,1010.0,144.29,7.0,365.0,t,0,0,0,174,2026-06-24,78,8,10,2016-09-25,2026-01-02,4.86,4.95,4.97,4.99,4.89,4.78,0.66,1,1
67,8907149,2026-06-24,city scrape,Nations Capital Home Away From Home,46478423,Sue,10,8,10,8,"Ottawa, Canada",t,1,t,Rideau-Rockcliffe,45.4488,-75.62888,Private room in townhouse,Private room,1,1.0,2.0,1.0,154.5,2026-06-29,2026-07-01,309.0,154.5,1.0,1125.0,t,19,33,63,338,2026-06-24,105,6,3,2016-01-13,2026-06-21,4.94,4.91,4.99,4.96,4.84,4.85,0.83,1,0
68,9041061,2026-06-24,city scrape,Private bath + rooftop + gym near McKay Lake +Pond,17102868,Brigette,12,0,11,9,"Ottawa, Canada",f,1,t,Rideau-Vanier,45.44286,-75.67081,Private room in condo,Private room,2,1.0,1.0,1.0,58.63,2026-10-06,2026-11-05,1759.0,58.63,30.0,360.0,t,0,0,0,261,2026-06-24,7,1,2,2016-09-05,2026-05-02,4.86,5.0,5.0,5.0,4.86,4.86,0.06,1,0
69,9165295,2026-06-24,city scrape,GREAT location - modern 1 bedroom/1 bath apt.,47219726,Sonia,10,8,10,7,"Ottawa, Canada",t,1,t,Rideau-Vanier,45.43425,-75.68916,Entire guest suite,Entire home/apt,4,1.0,1.0,2.0,234.0,2026-07-14,2026-07-16,468.0,234.0,2.0,1125.0,t,5,20,27,277,2026-06-24,272,60,54,2015-11-09,2026-06-15,4.96,4.97,4.99,4.99,4.86,4.89,2.1,1,1
70,9232477,2026-06-24,city scrape,"Luxe Home, Backyard Oasis, Pool & Hot Tub!",28652031,Patricia,11,3,10,7,"Ottawa, Canada",f,1,t,Cumberland,45.45738,-75.46152,Entire home,Entire home/apt,8,2.5,4.0,3.0,727.5,2026-07-06,2026-07-08,1455.0,727.5,2.0,1125.0,t,7,20,46,316,2026-06-24,45,6,7,2018-10-08,2026-06-10,4.6,4.82,4.76,4.6,4.87,4.58,0.48,1,1
71,9251989,2026-06-24,city scrape,Beautiful Spacious bedroom,48071546,Sylvie,10,7,10,7,"Ottawa, Canada",f,1,t,Innes,45.46428,-75.51494,Private room in home,Private room,1,1.4,2.0,1.0,165.93,2026-06-24,2026-07-24,4978.0,165.93,30.0,1125.0,t,30,60,90,365,2026-06-24,4,0,0,2017-07-01,2019-05-30,5.0,5.0,5.0,5.0,4.5,4.75,0.04,1,0
72,9289495,2026-06-24,city scrape,Beautiful One-Bedroom Designer Townhouse,41255144,Felipe,10,10,3,5,"Ottawa, Canada",f,1,t,Rideau-Rockcliffe,45.42869,-75.66718,Entire townhouse,Entire home/apt,3,1.0,1.0,1.0,235.53,2026-06-26,2026-07-26,7066.0,235.53,30.0,365.0,t,28,58,88,363,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,1,1
73,9625671,2026-06-24,city scrape,Modern house near Parliament Hill of Ottawa,49790709,Nadia,10,7,10,7,"Ottawa, Canada",t,4,t,River,45.36876,-75.65915,Entire home,Entire home/apt,6,2.0,3.0,4.0,280.5,2026-08-29,2026-08-31,561.0,280.5,2.0,1125.0,t,2,5,18,234,2026-06-24,225,67,68,2022-09-18,2026-06-15,4.85,4.88,4.98,4.89,4.83,4.85,4.91,3,3
74,9658742,2026-07-02,previous scrape,Home Office with a View,33119004,Sandra,11,1,11,1,"Ottawa, Canada",t,2,t,College,45.35979,-75.74972,Entire bungalow,Entire home/apt,4,1.4,2.0,2.0,173.3,0000-00-00,"""0000-00-00""",2246.7,173.3,30.0,600.0,t,1,1,13,14,2026-07-02,8,1,1,2018-05-31,2026-04-30,4.88,4.88,5.0,4.75,4.88,4.5,0.08,2,2
75,9818875,2026-06-24,city scrape,I Love Your House,50577383,Ana,10,6,10,6,"Ottawa, Canada",f,1,t,Somerset,45.41206,-75.70542,Entire home,Entire home/apt,4,1.5,2.0,2.0,135.51,2027-01-01,2027-01-31,4065.2,135.51,30.0,60.0,t,0,0,0,174,2026-06-24,10,0,0,2016-02-15,2022-06-11,4.9,4.9,5.0,4.9,4.6,4.9,0.08,1,1
76,9827788,2026-06-24,city scrape,LOVELY & SPACIOUS BEDROOM  CLOSE AIRPORT,50608153,Lyne,10,6,10,6,"Ottawa, Canada",f,2,t,Gloucester-South Nepean,45.25979,-75.72354,Private room in home,Private room,2,1.0,2.0,1.0,89.6,2026-06-24,2026-07-24,2688.01,89.6,30.0,1125.0,t,30,60,90,365,2026-06-24,138,0,0,2016-01-07,2022-05-31,4.87,4.94,4.95,4.93,4.84,4.87,1.08,2,0
77,9831528,2026-06-24,city scrape,2 SPACIOUS BEDROOMS CLOSE AIRPORT ON GOLF COURSE,50608153,Lyne,10,6,10,6,"Ottawa, Canada",f,2,t,Gloucester-South Nepean,45.26445,-75.72355,Private room in home,Private room,4,1.0,2.0,2.0,141.13,2026-06-24,2026-07-24,4233.95,141.13,30.0,1125.0,t,30,60,90,365,2026-06-24,18,0,0,2016-03-05,2022-06-13,4.83,4.83,5.0,4.89,4.72,4.78,0.14,2,0
78,10042303,2026-06-24,city scrape,1 Guest/Furn'd Bedrm in 3 Bedm Apt.,34602819,Christine,11,0,11,0,"Ottawa, Canada",t,13,t,Rideau-Vanier,45.42601,-75.67626,Private room in rental unit,Private room,1,1.0,2.0,1.0,49.21,2026-12-24,2027-01-23,1476.19,49.21,30.0,1125.0,t,0,13,22,204,2026-06-24,17,2,2,2016-05-05,2025-12-20,4.88,4.65,4.82,4.88,4.82,4.59,0.14,13,3
79,10057041,2026-07-02,previous scrape,Beautiful Condo at Lansdowne Park,6699109,Corey,10,6,10,6,"Ottawa, Canada",f,2,t,Capital,45.39736,-75.68372,Entire condo,Entire home/apt,3,1.4,1.0,2.0,173.3,0000-00-00,"""0000-00-00""",2246.7,173.3,80.0,1123.0,t,0,0,1,1,2026-07-02,17,0,0,2016-02-01,2016-10-26,4.82,4.65,4.94,5.0,4.94,4.71,0.13,2,2
80,10343890,2026-06-24,city scrape,Super Cozy Central Home alongside Byward Market,2697550,Alex & Katya,14,0,10,5,"Ottawa, Canada",f,3,t,Rideau-Vanier,45.43131677219883,-75.68600744754339,Entire guest suite,Entire home/apt,2,1.0,1.0,1.0,180.4,2026-07-21,2026-07-26,902.0,180.4,5.0,1125.0,t,6,20,32,197,2026-06-24,224,11,13,2016-01-14,2026-05-24,4.92,4.93,4.95,4.96,4.85,4.91,1.76,3,3
81,10522052,2026-07-02,previous scrape,Up to two rooms with attached private bathroom,34397646,Sisira,11,1,10,9,"Ottawa, Canada",t,1,t,Kanata North,45.32349,-75.93514,Private room in home,Private room,4,1.4,2.0,2.0,88.0,2026-07-06,2026-07-07,88.0,88.0,1.0,62.0,t,4,4,4,4,2026-07-02,185,37,17,2016-05-26,2026-06-29,4.89,4.95,4.96,4.96,4.82,4.93,1.5,1,0
82,10535844,2026-07-02,previous scrape,Cozy 1 Bedroom Condo with parking,12614130,Stephanie,12,4,10,5,"Ottawa, Canada",f,1,t,Beacon Hill-Cyrville,45.42434,-75.62668,Entire condo,Entire home/apt,2,1.4,1.0,2.0,173.3,0000-00-00,"""0000-00-00""",2246.7,173.3,182.0,1125.0,t,27,27,27,27,2026-07-02,92,0,0,2016-03-01,2022-10-08,4.9,4.96,4.9,4.97,4.71,4.87,0.73,1,1
83,10700882,2026-06-24,city scrape,Downtown farmhouse w parking,55288519,Grace,10,5,10,5,"Ottawa, Canada",t,2,t,Capital,45.41235,-75.67737,Entire rental unit,Entire home/apt,4,1.0,1.0,1.0,250.0,2026-07-10,2026-07-11,250.0,250.0,1.0,1125.0,t,2,6,11,165,2026-06-24,400,53,57,2016-01-31,2026-06-21,4.9,4.92,4.94,4.91,4.88,4.86,3.16,2,2
84,10864169,2026-06-24,city scrape,Studio pied à terre Beechwood,32302327,Edouard,11,1,10,4,"Ottawa, Canada",f,1,t,Rideau-Vanier,45.44426,-75.66933,Entire rental unit,Entire home/apt,3,1.0,2.0,1.0,61.12,2027-01-01,2027-01-31,1833.49,61.12,30.0,1125.0,t,0,0,0,59,2026-06-24,15,0,0,2016-02-08,2016-08-07,4.8,4.79,4.71,5.0,4.64,4.86,0.12,1,1
85,10970111,2026-06-24,city scrape,"BIG, bright, quiet, clean private 1 BR apt suite",47889428,Norma,10,7,10,4,"Ottawa, Canada",f,2,t,Rideau-Rockcliffe,45.42496871948242,-75.65499114990234,Entire guest suite,Entire home/apt,2,1.0,1.0,1.0,198.0,2026-07-22,2026-07-24,396.0,198.0,1.0,1125.0,t,5,18,31,297,2026-06-24,467,39,42,2016-02-07,2026-06-18,4.72,4.85,4.89,4.89,4.66,4.75,3.7,2,2
86,11007944,2026-06-24,city scrape,Ottawa house monthly,49790709,Nadia,10,7,10,7,"Ottawa, Canada",t,4,t,Bay,45.33755,-75.89535,Entire bungalow,Entire home/apt,4,1.5,2.0,2.0,98.41,2026-11-16,2026-12-17,3050.82,98.41,31.0,1125.0,t,0,0,0,220,2026-06-24,219,0,0,2016-02-13,2022-05-15,4.7,4.79,4.93,4.79,4.58,4.78,1.74,3,3
87,11117632,2026-07-02,previous scrape,Luxury Modern Townhouse On A Traffic-Free Street,57414739,Patrick,10,4,4,7,"Dollard-Des Ormeaux, Canada",t,2,t,Barrhaven,45.28044,-75.75415,Entire townhouse,Entire home/apt,6,1.4,3.0,2.0,29.84,2026-07-03,2026-12-30,5370.43,29.84,180.0,1125.0,t,29,59,89,364,2026-07-02,12,0,0,2021-12-04,2022-03-31,5.0,4.75,4.92,5.0,4.75,4.67,0.22,1,1
88,11301534,2026-06-24,city scrape,Quiet Suite near The Ottawa Hospital & CHEO,59021474,Lesley,10,4,8,11,"Ottawa, Canada",t,1,t,Alta Vista,45.39579,-75.66444,Entire guest suite,Entire home/apt,1,1.0,1.0,2.0,102.83,2026-08-08,2026-08-14,617.0,102.83,1.0,1125.0,t,1,13,23,293,2026-06-24,75,9,9,2020-09-11,2026-05-23,4.91,4.85,4.92,4.97,4.85,4.84,1.06,1,1
89,11475385,2026-07-02,previous scrape,The Grotto - A getaway for the girls!,60383379,Kathleen,10,4,2,4,"Ottawa, Canada",f,1,t,Knoxdale-Merivale,45.3265,-75.78576,Entire guest suite,Entire home/apt,2,1.4,1.0,2.0,173.3,0000-00-00,"""0000-00-00""",2246.7,173.3,28.0,123.0,f,0,0,0,0,2026-07-02,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,1,1
90,11480180,2026-06-24,city scrape,Cozy and bright  1 bedroom basement suite.,60419814,Rheanne,10,3,10,3,"Ottawa, Canada",t,1,t,Rideau-Rockcliffe,45.42563,-75.65453,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,71.93,2026-09-19,2026-10-19,2158.0,71.93,30.0,1125.0,t,0,0,3,278,2026-06-24,144,3,1,2016-03-07,2026-03-07,4.69,4.84,4.96,4.94,4.77,4.72,1.15,1,1
91,11488432,2026-07-02,previous scrape,Great Location! Modern 1 Bedroom with Parking,7354245,Lisa,12,11,12,10,"Ontario, Canada",t,29,t,Somerset,45.41051,-75.69657,Entire rental unit,Entire home/apt,3,1.4,1.0,2.0,45.42,2026-07-03,2026-10-01,4088.07,45.42,90.0,1125.0,t,29,59,89,364,2026-07-02,74,0,0,2016-03-18,2021-12-24,4.69,4.84,4.86,4.86,4.84,4.68,0.59,20,20
92,11515667,2026-07-02,previous scrape,CoHabit w/young professionals Ottawa ED 3,3201295,Greg And Valerie,13,10,13,10,"Ottawa, Canada",t,8,t,College,45.36032956889715,-75.74763617983916,Private room in home,Private room,1,1.4,2.0,2.0,19.63,2027-01-01,2027-03-02,1178.0,19.63,60.0,200.0,t,0,0,0,182,2026-07-02,15,1,2,2016-04-11,2025-07-12,4.73,4.67,4.67,4.93,4.53,4.4,0.12,8,4
93,11901539,2026-07-02,previous scrape,In The Heart of Ottawa's Market,27160383,Puran,11,4,10,3,"Ottawa, Canada",f,1,t,Rideau-Vanier,45.4301,-75.68721,Entire rental unit,Entire home/apt,2,1.4,1.0,2.0,173.3,0000-00-00,"""0000-00-00""",2246.7,173.3,90.0,1125.0,t,0,0,0,0,2026-07-02,19,0,0,2016-04-26,2018-12-06,4.21,4.63,4.61,4.22,4.83,4.44,0.15,1,1
94,11902153,2026-06-24,city scrape,Ottawa 4-BR Haven-Great Parking for Trucks&Getaway,18292018,Lily,11,2,11,2,"Ottawa, Canada",t,6,t,Cumberland,45.50423,-75.45477,Entire home,Entire home/apt,8,2.0,4.0,5.0,570.59,2026-06-30,2026-07-01,570.59,570.59,1.0,180.0,t,13,28,46,315,2026-06-24,252,44,41,2016-05-29,2026-06-21,4.71,4.74,4.9,4.84,4.8,4.69,2.05,3,3
95,12085004,2026-06-24,city scrape,Ottawa River front house,64771605,Julie,10,2,10,1,"Ottawa, Canada",f,1,t,West Carleton-March,45.49882,-76.07643,Entire home,Entire home/apt,6,2.0,3.0,4.0,448.6,2026-08-31,2026-09-05,2243.0,448.6,1.0,28.0,t,8,8,30,305,2026-06-24,50,4,4,2016-07-10,2025-09-07,4.76,4.9,4.96,4.96,4.94,4.67,0.41,1,1
96,12272235,2026-06-24,city scrape,Homestay in ByWard with a bed & desk!,3582571,Maree And Geoff,13,9,10,10,"Ottawa, Canada",f,3,t,Rideau-Vanier,45.43649,-75.69157,Private room in home,Private room,1,1.5,2.0,1.0,39.49,2027-01-23,2027-02-22,1184.72,39.49,30.0,1125.0,t,2,23,28,126,2026-06-24,25,2,2,2016-07-01,2026-02-28,4.8,4.8,4.92,4.92,4.88,4.72,0.21,3,0
97,12285950,2026-06-24,city scrape,4-Bedroom in Ottawa Sleeps 6,64762834,Lisa,10,2,10,2,"Gatineau, Canada",f,7,t,Rideau-Vanier,45.44022771327492,-75.66660243757173,Entire rental unit,Entire home/apt,6,1.0,4.0,5.0,88.49,2027-01-01,2027-01-31,2654.82,88.49,30.0,125.0,t,0,0,0,79,2026-06-24,1,0,1,2025-05-31,2025-05-31,4.0,4.0,4.0,5.0,4.0,4.0,0.08,6,6
98,12293698,2026-06-24,city scrape,KASHY HOMES-Luxurious home close to Airport & DT,66264674,Kashy,10,2,10,2,"Ottawa, Canada",t,7,t,Gloucester-Southgate,45.37616,-75.60035,Entire home,Entire home/apt,16,2.5,5.0,6.0,304.78,2026-08-01,2026-08-31,9143.48,304.78,30.0,1125.0,t,0,22,52,327,2026-06-24,473,6,4,2016-04-17,2026-02-07,4.56,4.61,4.89,4.81,4.65,4.59,3.81,7,7
99,12354359,2026-06-24,city scrape,VIP home b on 1/3 acre lot free parking,28278044,Dragan,11,4,10,2,"Ottawa, Canada",t,3,t,Beacon Hill-Cyrville,45.45227,-75.61762,Private room in home,Private room,5,1.5,3.0,3.0,170.0,2026-06-27,2026-06-28,170.0,170.0,1.0,3.0,t,12,12,42,42,2026-06-24,140,3,4,2016-05-17,2025-09-14,4.91,4.88,4.95,4.94,4.86,4.89,1.14,3,0
100,12421106,2026-06-24,city scrape,2Bed/2Baths in Ottawa Down-town Core.,67179584,Ike,10,2,10,2,Canada,t,4,t,Somerset,45.41814,-75.70267,Entire condo,Entire home/apt,3,2.0,2.0,2.0,234.14,2026-07-21,2026-08-20,7024.22,234.14,30.0,730.0,t,3,33,63,338,2026-06-24,16,6,4,2016-05-14,2026-06-01,5.0,4.94,5.0,5.0,4.88,5.0,0.13,4,4
101,12461288,2026-06-24,city scrape,Britannia beach house cozy room near transit,66372309,Anne,10,2,10,2,"Ottawa, Canada",t,3,t,Bay,45.36406,-75.79344,Private room in home,Private room,1,1.5,2.0,1.0,36.16,2026-10-01,2026-10-31,1084.83,36.16,30.0,1125.0,t,0,0,0,266,2026-06-24,13,3,4,2016-06-08,2026-02-09,4.92,5.0,5.0,4.85,4.69,4.92,0.11,3,0
102,12464494,2026-06-24,city scrape,Britannia Beach Room 5 minutes walk to beach,66372309,Anne,10,2,10,2,"Ottawa, Canada",t,3,t,Bay,45.36366,-75.79489,Private room in home,Private room,2,1.5,2.0,1.0,57.59,2026-09-01,2026-10-02,1785.41,57.59,31.0,1125.0,t,0,0,21,296,2026-06-24,27,0,0,2016-05-16,2023-09-30,4.96,4.96,4.96,5.0,4.85,4.93,0.22,3,0
103,12707675,2026-06-24,city scrape,Executive Home  with  free parking,28278044,Dragan,11,4,10,2,"Ottawa, Canada",t,3,t,Beacon Hill-Cyrville,45.45402,-75.61886,Private room in home,Private room,5,1.5,3.0,3.0,187.0,2026-06-30,2026-07-01,187.0,187.0,1.0,3.0,t,17,17,17,17,2026-06-24,70,5,4,2017-02-19,2026-05-25,4.87,4.84,4.89,4.89,4.8,4.83,0.62,3,0
104,12785256,2026-06-24,city scrape,Modern Bright Monthly Short Term Executive Rental,10964947,Trevor,12,5,12,5,"Ottawa, Canada",t,3,t,College,45.34238,-75.78619,Entire home,Entire home/apt,6,1.0,3.0,3.0,338.33,2026-06-29,2026-07-02,1015.0,338.33,3.0,365.0,t,3,3,28,303,2026-06-24,49,4,7,2016-05-24,2025-09-01,4.9,4.85,4.92,4.96,4.73,4.79,0.4,3,3
105,12983337,2026-06-24,city scrape,"2 blocks from beach, bdr suite, private toilet",66372309,Anne,10,2,10,2,"Ottawa, Canada",t,3,t,Bay,45.36527,-75.79544,Private room in home,Private room,1,1.5,2.0,1.0,50.7,2026-08-24,2026-09-23,1520.99,50.7,30.0,1125.0,t,0,0,29,133,2026-06-24,11,1,3,2016-08-27,2025-10-31,4.82,4.64,5.0,4.82,4.64,4.73,0.09,3,0
106,13058377,2026-06-24,city scrape,Beautiful 3-br home close to everything,49954531,Jon,10,6,8,11,"Ottawa, Canada",f,1,t,Barrhaven,45.26942,-75.75594,Entire home,Entire home/apt,8,2.5,3.0,5.0,193.2,2026-08-28,2026-09-27,5796.0,193.2,30.0,180.0,t,8,8,33,42,2026-06-24,20,0,0,2017-07-03,2019-12-20,4.9,5.0,4.95,5.0,4.95,4.95,0.18,1,1
107,13120035,2026-06-24,city scrape,Oasis in the middle of the City,3406210,Peter,13,9,4,9,"Ottawa, Canada",t,1,t,Capital,45.40249,-75.67763,Entire bungalow,Entire home/apt,5,1.0,4.0,4.0,488.5,2026-06-28,2026-06-30,977.0,488.5,1.0,1125.0,t,7,20,40,130,2026-06-24,75,15,14,2021-10-04,2026-06-14,4.95,4.95,4.99,4.99,4.97,4.83,1.3,1,1
108,13189968,2026-06-24,city scrape,Bord de l'eau en ville/magnifiques couchers soleil,7470487,Eveline,12,11,5,0,"Ottawa, Canada",f,1,t,Bay,45.36724,-75.80123,Barn,Entire home/apt,8,1.4,4.0,4.0,507.0,2026-07-01,2026-07-31,15209.93,507.0,30.0,1125.0,t,23,53,83,83,2026-06-24,0,0,0,10,10,4.8,4.8,4.9,4.9,4.8,4.7,1.8,1,1
109,13215741,2026-06-24,city scrape,Modern Furnished Luxury Suite,73391052,Sidney,10,1,10,0,"Ottawa, Canada",f,1,t,Somerset,45.42113,-75.70036,Entire condo,Entire home/apt,2,1.0,2.0,1.0,76.82,2026-06-28,2026-07-28,2304.56,76.82,30.0,1125.0,t,26,56,86,126,2026-06-24,234,2,1,2016-06-06,2026-05-10,4.46,4.74,4.67,4.55,4.94,4.58,1.91,1,1
110,13250745,2026-07-02,previous scrape,Dagenais Residence-large 3 bedroom fully furnished,50520188,Brian,10,6,10,1,"Ottawa, Canada",f,1,t,Rideau-Vanier,45.43786,-75.66183,Entire rental unit,Entire home/apt,4,1.4,3.0,2.0,173.3,2026-07-02,2026-10-10,2246.7,173.3,100.0,500.0,t,30,60,90,270,2026-07-02,1,0,0,2016-07-17,2016-07-17,4.0,4.0,5.0,4.0,3.0,5.0,0.01,1,1
111,13356992,2026-06-24,city scrape,★ Trendy Urban Loft ★ Steps from Parliament Hill ♛,17208404,Joel,12,0,10,0,"Ottawa, Canada",t,2,t,Somerset,45.4212,-75.69931,Entire condo,Entire home/apt,2,1.0,1.0,1.0,93.67,2026-12-01,2026-12-31,2810.0,93.67,30.0,365.0,t,0,0,1,217,2026-06-24,362,6,4,2016-06-26,2026-05-11,4.85,4.95,4.92,4.93,4.97,4.86,2.97,2,2
112,13450749,2026-06-24,city scrape,Large appartment with free parking,76818907,Izzy,10,0,9,11,"Ottawa, Canada",t,1,t,Somerset,45.40934,-75.6992,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,221.5,2026-09-11,2026-09-13,443.0,221.5,2.0,1125.0,t,2,3,6,128,2026-06-24,411,51,54,2016-07-24,2026-06-16,4.97,4.99,5.0,4.99,4.91,4.94,3.4,1,1
113,13637893,2026-06-24,city scrape,Cosy house in the Glebe,79101348,Laurie,10,0,9,11,"Ottawa, Canada",f,1,t,Capital,45.399,-75.68685,Entire home,Entire home/apt,4,2.0,2.0,3.0,236.27,2026-07-01,2026-07-31,7088.0,236.27,30.0,1125.0,t,23,53,83,173,2026-06-24,10,0,0,2016-08-06,2019-08-26,4.5,4.3,4.7,4.9,4.9,4.3,0.08,1,1
114,13658784,2026-07-02,previous scrape,2 Bedroom Condo Right in the Byward Market,63054768,Jf,10,3,10,0,"Ottawa, Canada",t,5,t,Rideau-Vanier,45.42838,-75.68714,Entire condo,Entire home/apt,4,1.4,2.0,2.0,26.01,2026-07-09,2026-11-11,3251.73,26.01,125.0,365.0,t,23,53,83,358,2026-07-02,28,0,0,2016-07-07,2021-12-31,4.93,4.96,4.93,4.96,4.82,4.75,0.23,2,2
115,13676219,2026-06-24,city scrape,Central Park Family Escape,79594212,Maxime,10,0,9,11,"Ottawa, Canada",t,1,t,River,45.36575413472614,-75.73640688383315,Entire townhouse,Entire home/apt,6,2.5,3.0,4.0,313.26,2026-07-03,2026-07-05,626.51,313.26,2.0,28.0,t,2,18,32,44,2026-06-24,158,16,13,2016-07-10,2026-05-24,4.87,4.92,4.97,4.99,4.85,4.86,1.3,1,1
116,13695916,2026-06-24,city scrape,Heart of Downtown Walking Distance to Parliament3,79847570,May,9,11,9,6,Canada,t,4,t,Rideau-Vanier,45.42986,-75.69486,Entire rental unit,Entire home/apt,6,1.0,3.0,3.0,410.0,2026-07-04,2026-07-05,410.0,410.0,1.0,1125.0,t,4,12,35,118,2026-06-24,435,51,41,2016-12-31,2026-06-11,4.65,4.67,4.88,4.9,4.92,4.58,3.77,5,5
117,13858225,2026-06-24,city scrape,Central farmhouse: 4 bed + 2 bath,33277404,Jennifer,11,1,9,9,"Ottawa, Canada",f,1,t,River,45.38882,-75.72605,Entire rental unit,Entire home/apt,8,1.5,4.0,5.0,180.39,2026-07-25,2026-08-24,5411.69,180.39,30.0,1125.0,t,0,29,36,207,2026-06-24,78,2,1,2016-09-25,2026-05-03,4.95,4.9,5.0,4.99,4.82,4.86,0.66,1,1
118,13964065,2026-06-24,city scrape,Room 10 minutes drive to downtown,19068355,Guy,11,10,9,0,"Ottawa, Canada",t,1,t,River,45.36714553833008,-75.74285125732422,Private room in home,Private room,3,1.5,2.0,1.0,148.0,2026-07-02,2026-07-03,148.0,148.0,1.0,1125.0,t,3,16,44,224,2026-06-24,124,8,12,2017-06-16,2026-06-13,4.97,4.96,4.98,4.97,4.88,4.93,1.13,1,0
119,14028892,2026-06-24,city scrape,COZY bedroom in quiet area close to downtown,42714196,Amani,10,9,9,10,"Ottawa, Canada",t,7,t,Rideau-Rockcliffe,45.44652,-75.62738,Private room in home,Private room,1,1.5,2.0,1.0,55.45,2026-07-18,2026-08-17,1663.45,55.45,30.0,1125.0,t,6,36,66,341,2026-06-24,115,4,2,2016-08-14,2026-03-05,4.82,4.87,4.89,4.91,4.79,4.75,0.96,7,1
120,14102023,2026-06-24,city scrape,Sunny Westboro Retreat | Walk to Everything,84886218,Scott,9,11,4,10,"Ottawa, Canada",t,1,t,Kitchissippi,45.3897912,-75.7477174,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,194.0,2026-06-29,2026-06-30,194.0,194.0,1.0,1125.0,t,5,9,13,265,2026-06-24,156,112,108,2024-11-30,2026-06-21,4.94,4.93,4.97,4.98,4.97,4.91,8.18,1,1
121,14322610,2026-06-24,city scrape,"Private room, heated pool, hot tub, sauna, gardens",147850,Lori,16,0,12,3,"Ottawa, Canada",t,1,f,Alta Vista,45.39184,-75.67265,Private room in home,Private room,2,1.5,2.0,1.0,217.0,2026-07-02,2026-07-03,217.0,217.0,1.0,730.0,t,5,23,44,319,2026-06-24,367,36,40,2016-08-20,2026-06-22,4.94,4.95,4.95,4.97,4.91,4.9,3.06,1,0
